participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.hypothetical_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.varied_mpcr_game,subsession.treatment,subsession.signalVariance,subsession.app_label,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,2.00,0.65,17.35,17.35,0.87,4,17.00,9.35,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,3,3,5.00,0.65,12.70,12.70,0.64,1,14.00,7.70,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,10.00,0.75,11.00,11.00,0.55,2,20.00,11.00,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,1.00,0.55,20.00,20.00,1.00,2,20.00,11.00,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,1.00,0.35,12.30,12.30,0.62,3,6.00,3.30,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,4,3,2.00,0.35,17.35,17.35,0.87,4,17.00,9.35,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,1.00,0.45,16.70,16.70,0.84,1,14.00,7.70,0.55,24,1,3,8,4,0,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,1.00,1.25,24.00,0.00,0.00,1,12.00,15.00,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,0.00,1.15,35.00,0.00,0.00,2,20.00,25.00,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,6.00,1.05,22.75,0.00,0.00,3,15.00,18.75,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,1.00,1.15,21.50,0.00,0.00,4,10.00,12.50,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,4.00,1.25,31.00,0.00,0.00,2,20.00,25.00,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,0.00,1.25,28.75,0.00,0.00,3,15.00,18.75,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,1.00,1.25,21.50,0.00,0.00,4,10.00,12.50,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,6.00,1.15,19.00,0.00,0.00,1,12.00,15.00,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,10.00,1.05,25.00,0.00,0.00,2,20.00,25.00,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,5.00,1.25,20.00,0.00,0.00,1,12.00,15.00,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,4,3,6.00,1.25,29.00,0.00,0.00,2,20.00,25.00,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,7.00,1.25,21.75,0.00,0.00,3,15.00,18.75,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,2.00,1.25,26.75,0.00,0.00,3,15.00,18.75,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,0.00,1.25,25.00,0.00,0.00,1,12.00,15.00,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,3,3,1.00,1.25,21.50,0.00,0.00,4,10.00,12.50,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,7.00,1.05,15.50,0.00,0.00,4,10.00,12.50,1.25,25,0,4,1,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,0.00,0.15,10.60,0.00,0.00,1,12.00,0.60,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,0.00,0.25,10.60,0.00,0.00,2,12.00,0.60,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,10.00,0.05,1.25,0.00,0.00,3,25.00,1.25,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,10.00,0.25,1.20,0.00,0.00,4,24.00,1.20,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,1.00,0.15,9.60,0.00,0.00,2,12.00,0.60,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,4.00,0.15,7.25,0.00,0.00,3,25.00,1.25,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,5.00,0.05,6.20,0.00,0.00,4,24.00,1.20,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,1.00,0.05,9.60,0.00,0.00,1,12.00,0.60,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,3.00,0.25,7.60,0.00,0.00,2,12.00,0.60,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,6.00,0.05,4.60,0.00,0.00,1,12.00,0.60,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,4,3,8.00,0.15,2.60,0.00,0.00,2,12.00,0.60,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,7.00,0.15,4.25,0.00,0.00,3,25.00,1.25,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,4.00,0.25,7.25,0.00,0.00,3,25.00,1.25,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,5.00,0.05,5.60,0.00,0.00,1,12.00,0.60,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,3,3,9.00,0.25,2.20,0.00,0.00,4,24.00,1.20,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,0.00,0.05,11.20,0.00,0.00,4,24.00,1.20,0.05,26,0,4,2,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,4.00,1.05,23.25,0.00,0.00,1,15.00,17.25,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,9.00,0.95,20.55,0.00,0.00,2,17.00,19.55,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,4.00,1.25,23.25,0.00,0.00,3,15.00,17.25,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,10.00,1.15,35.65,0.00,0.00,4,31.00,35.65,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,8.00,1.05,21.55,0.00,0.00,2,17.00,19.55,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,3.00,0.95,24.25,0.00,0.00,3,15.00,17.25,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,3.00,1.15,42.65,0.00,0.00,4,31.00,35.65,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,4.00,1.15,23.25,0.00,0.00,1,15.00,17.25,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,0.00,1.25,29.55,0.00,0.00,2,17.00,19.55,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,2.00,1.05,25.25,0.00,0.00,1,15.00,17.25,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,4,3,0.00,1.15,29.55,0.00,0.00,2,17.00,19.55,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,2.00,0.95,25.25,0.00,0.00,3,15.00,17.25,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,6.00,0.95,21.25,0.00,0.00,3,15.00,17.25,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,5.00,1.25,22.25,0.00,0.00,1,15.00,17.25,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,3,3,8.00,0.95,37.65,0.00,0.00,4,31.00,35.65,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,10.00,1.15,35.65,0.00,0.00,4,31.00,35.65,1.15,27,0,4,3,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,0.00,0.35,13.25,0.00,0.00,1,13.00,3.25,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,3.00,0.25,10.25,0.00,0.00,2,13.00,3.25,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,7.00,0.25,7.75,0.00,0.00,3,19.00,4.75,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,5.00,0.15,8.50,0.00,0.00,4,14.00,3.50,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,7.00,0.15,6.25,0.00,0.00,2,13.00,3.25,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,0.00,0.15,14.75,0.00,0.00,3,19.00,4.75,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,8.00,0.05,5.50,0.00,0.00,4,14.00,3.50,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,2.00,0.45,11.25,0.00,0.00,1,13.00,3.25,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,3.00,0.25,10.25,0.00,0.00,2,13.00,3.25,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,2.00,0.45,11.25,0.00,0.00,1,13.00,3.25,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,4,3,0.00,0.05,13.25,0.00,0.00,2,13.00,3.25,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,7.00,0.25,7.75,0.00,0.00,3,19.00,4.75,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,5.00,0.45,9.75,0.00,0.00,3,19.00,4.75,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,9.00,0.45,4.25,0.00,0.00,1,13.00,3.25,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,3,3,1.00,0.15,12.50,0.00,0.00,4,14.00,3.50,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,0.00,0.05,13.50,0.00,0.00,4,14.00,3.50,0.25,28,0,4,4,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,2.00,0.55,12.95,0.00,0.00,1,11.00,4.95,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,5.00,0.65,17.15,0.00,0.00,2,27.00,12.15,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,5.00,0.65,12.65,0.00,0.00,3,17.00,7.65,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,3.00,0.45,16.00,0.00,0.00,4,20.00,9.00,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,6.00,0.25,16.15,0.00,0.00,2,27.00,12.15,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,3.00,0.55,14.65,0.00,0.00,3,17.00,7.65,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,6.00,0.55,13.00,0.00,0.00,4,20.00,9.00,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,0.00,0.45,14.95,0.00,0.00,1,11.00,4.95,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
9,3alhq3r1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.886785+00:00,0,1,,,3,3,6.00,0.45,16.15,0.00,0.00,2,27.00,12.15,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
10,wdnomcdu,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.903891+00:00,0,1,,,3,3,5.00,0.45,9.95,0.00,0.00,1,11.00,4.95,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
11,32naiyxs,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.920295+00:00,0,1,,,4,3,10.00,0.55,12.15,0.00,0.00,2,27.00,12.15,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
12,6qn4uowz,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.937922+00:00,0,1,,,3,3,1.00,0.25,16.65,0.00,0.00,3,17.00,7.65,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
13,pjoom36s,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.953618+00:00,0,1,,,4,3,8.00,0.35,9.65,0.00,0.00,3,17.00,7.65,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
14,4ohu6fdf,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.969639+00:00,0,1,,,4,3,4.00,0.65,10.95,0.00,0.00,1,11.00,4.95,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
15,ease0o36,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.986547+00:00,0,1,,,3,3,8.00,0.45,11.00,0.00,0.00,4,20.00,9.00,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
16,iznfa7f1,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:36.002445+00:00,0,1,,,4,3,3.00,0.45,16.00,0.00,0.00,4,20.00,9.00,0.45,29,0,4,5,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
1,sdrdozex,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.748992+00:00,0,1,,,1,3,10.00,0.65,13.50,0.00,0.00,1,18.00,13.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
2,fw6e50sn,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.768177+00:00,0,1,,,1,3,10.00,0.85,15.00,0.00,0.00,2,20.00,15.00,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
3,t9mvb0cm,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.786095+00:00,0,1,,,1,3,7.00,0.95,19.50,0.00,0.00,3,22.00,16.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
4,ub5kui5u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.803215+00:00,0,1,,,1,3,9.00,0.75,20.50,0.00,0.00,4,26.00,19.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
5,a0e2ek68,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.819594+00:00,0,1,,,2,3,2.00,0.65,23.00,0.00,0.00,2,20.00,15.00,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
6,e5oalnlk,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.836823+00:00,0,1,,,2,3,3.00,0.95,23.50,0.00,0.00,3,22.00,16.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
7,jblu8pfl,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.853383+00:00,0,1,,,2,3,9.00,0.85,20.50,0.00,0.00,4,26.00,19.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
8,mpvjegwc,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-17 20:50:35.870620+00:00,0,1,,,2,3,4.00,0.85,19.50,0.00,0.00,1,18.00,13.50,0.75,30,0,4,6,4,1,3,2,public_goods,x12ofacs,,,,,,,,0
