participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.treatment,player.contribution,player.signal,player.round_points,player.points,player.payoff,group.id_in_subsession,group.total_contribution,group.individual_share,group.efficiency_rate,subsession.round_number,subsession.paying_game,subsession.game_number,subsession.game_round,subsession.mpcr_order,subsession.variable_mpcr_game,subsession.fixed_mpcr_game,subsession.treatment,subsession.signalVariance,subsession.app_label,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
15,uf1wb9sr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.941374+00:00,0,1,,,4,3,9.00,0.35,6.50,6.50,0.33,4,22.00,5.50,0.25,23,1,3,7,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
16,295zka6t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.962157+00:00,0,1,,,4,3,1.00,0.45,13.75,13.75,0.69,1,19.00,4.75,0.25,23,1,3,7,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
1,wjddc53u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.634812+00:00,0,1,,,1,3,8.00,0.45,8.50,8.50,0.43,1,26.00,6.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
2,tpnl3utb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.656444+00:00,0,1,,,1,3,7.00,0.05,10.50,10.50,0.53,2,30.00,7.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
3,84r5ikez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.678671+00:00,0,1,,,1,3,10.00,0.05,6.75,6.75,0.34,3,27.00,6.75,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
4,vohi22an,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.699226+00:00,0,1,,,1,3,5.00,0.05,11.50,11.50,0.58,4,26.00,6.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
5,t3cv1spd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.720389+00:00,0,1,,,2,3,5.00,0.35,11.50,11.50,0.58,4,26.00,6.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
6,0epaoca5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.749538+00:00,0,1,,,2,3,7.00,0.05,9.50,9.50,0.48,1,26.00,6.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
7,1zki37c6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.772848+00:00,0,1,,,2,3,8.00,0.45,9.50,9.50,0.48,2,30.00,7.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
8,67u964fi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.794006+00:00,0,1,,,2,3,4.00,0.05,12.75,12.75,0.64,3,27.00,6.75,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
9,7i26z53h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.816016+00:00,0,1,,,3,3,5.00,0.45,11.75,11.75,0.59,3,27.00,6.75,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
10,scek1yb0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.837580+00:00,0,1,,,3,3,7.00,0.25,9.50,9.50,0.48,4,26.00,6.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
11,0w0hf5q0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.858434+00:00,0,1,,,3,3,9.00,0.45,7.50,7.50,0.38,1,26.00,6.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
12,mzjbmxc3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.879518+00:00,0,1,,,3,3,5.00,0.35,12.50,12.50,0.63,2,30.00,7.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
13,cxs9ngxi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.899907+00:00,0,1,,,4,3,10.00,0.25,7.50,7.50,0.38,2,30.00,7.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
14,pcjuhc6z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.920859+00:00,0,1,,,4,3,8.00,0.35,8.75,8.75,0.44,3,27.00,6.75,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
15,uf1wb9sr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.941374+00:00,0,1,,,4,3,9.00,0.35,7.50,7.50,0.38,4,26.00,6.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
16,295zka6t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.962157+00:00,0,1,,,4,3,2.00,0.45,14.50,14.50,0.73,1,26.00,6.50,0.25,24,1,3,8,2,0,1,3,2,public_goods,g8a8f7pt,,,,,,,,0
1,wjddc53u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.634812+00:00,0,1,,,1,3,8.00,1.05,29.50,0.00,0.00,1,22.00,27.50,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
2,tpnl3utb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.656444+00:00,0,1,,,1,3,8.00,1.15,30.75,0.00,0.00,2,23.00,28.75,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
3,84r5ikez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.678671+00:00,0,1,,,1,3,7.00,1.25,34.25,0.00,0.00,3,25.00,31.25,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
4,vohi22an,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.699226+00:00,0,1,,,1,3,5.00,1.05,43.75,0.00,0.00,4,31.00,38.75,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
5,t3cv1spd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.720389+00:00,0,1,,,2,3,2.00,1.05,36.75,0.00,0.00,2,23.00,28.75,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
6,0epaoca5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.749538+00:00,0,1,,,2,3,2.00,1.05,39.25,0.00,0.00,3,25.00,31.25,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
7,1zki37c6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.772848+00:00,0,1,,,2,3,10.00,1.05,38.75,0.00,0.00,4,31.00,38.75,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
8,67u964fi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.794006+00:00,0,1,,,2,3,1.00,1.15,36.50,0.00,0.00,1,22.00,27.50,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
9,7i26z53h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.816016+00:00,0,1,,,3,3,7.00,1.05,31.75,0.00,0.00,2,23.00,28.75,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
10,scek1yb0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.837580+00:00,0,1,,,3,3,5.00,1.15,32.50,0.00,0.00,1,22.00,27.50,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
11,0w0hf5q0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.858434+00:00,0,1,,,4,3,6.00,1.15,32.75,0.00,0.00,2,23.00,28.75,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
12,mzjbmxc3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.879518+00:00,0,1,,,3,3,10.00,1.05,31.25,0.00,0.00,3,25.00,31.25,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
13,cxs9ngxi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.899907+00:00,0,1,,,4,3,6.00,1.15,35.25,0.00,0.00,3,25.00,31.25,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
14,pcjuhc6z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.920859+00:00,0,1,,,4,3,8.00,1.25,29.50,0.00,0.00,1,22.00,27.50,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
15,uf1wb9sr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.941374+00:00,0,1,,,3,3,9.00,1.05,39.75,0.00,0.00,4,31.00,38.75,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
16,295zka6t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.962157+00:00,0,1,,,4,3,7.00,1.25,41.75,0.00,0.00,4,31.00,38.75,1.25,25,0,4,1,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
1,wjddc53u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.634812+00:00,0,1,,,1,3,4.00,0.75,25.55,0.00,0.00,1,23.00,19.55,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
2,tpnl3utb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.656444+00:00,0,1,,,1,3,2.00,0.65,13.95,0.00,0.00,2,7.00,5.95,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
3,84r5ikez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.678671+00:00,0,1,,,1,3,2.00,0.95,18.20,0.00,0.00,3,12.00,10.20,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
4,vohi22an,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.699226+00:00,0,1,,,1,3,0.00,1.05,26.15,0.00,0.00,4,19.00,16.15,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
5,t3cv1spd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.720389+00:00,0,1,,,2,3,2.00,0.75,13.95,0.00,0.00,2,7.00,5.95,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
6,0epaoca5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.749538+00:00,0,1,,,2,3,2.00,0.75,18.20,0.00,0.00,3,12.00,10.20,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
7,1zki37c6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.772848+00:00,0,1,,,2,3,10.00,0.65,16.15,0.00,0.00,4,19.00,16.15,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
8,67u964fi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.794006+00:00,0,1,,,2,3,7.00,0.65,22.55,0.00,0.00,1,23.00,19.55,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
9,7i26z53h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.816016+00:00,0,1,,,3,3,1.00,0.95,14.95,0.00,0.00,2,7.00,5.95,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
10,scek1yb0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.837580+00:00,0,1,,,3,3,4.00,0.95,25.55,0.00,0.00,1,23.00,19.55,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
11,0w0hf5q0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.858434+00:00,0,1,,,4,3,2.00,0.85,13.95,0.00,0.00,2,7.00,5.95,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
12,mzjbmxc3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.879518+00:00,0,1,,,3,3,5.00,0.85,15.20,0.00,0.00,3,12.00,10.20,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
13,cxs9ngxi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.899907+00:00,0,1,,,4,3,3.00,0.75,17.20,0.00,0.00,3,12.00,10.20,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
14,pcjuhc6z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.920859+00:00,0,1,,,4,3,8.00,0.85,21.55,0.00,0.00,1,23.00,19.55,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
15,uf1wb9sr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.941374+00:00,0,1,,,3,3,7.00,0.95,19.15,0.00,0.00,4,19.00,16.15,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
16,295zka6t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.962157+00:00,0,1,,,4,3,2.00,0.95,24.15,0.00,0.00,4,19.00,16.15,0.85,26,0,4,2,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
1,wjddc53u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.634812+00:00,0,1,,,1,3,7.00,0.95,28.30,0.00,0.00,1,22.00,25.30,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
2,tpnl3utb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.656444+00:00,0,1,,,1,3,10.00,1.15,34.50,0.00,0.00,2,30.00,34.50,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
3,84r5ikez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.678671+00:00,0,1,,,1,3,8.00,1.05,27.30,0.00,0.00,3,22.00,25.30,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
4,vohi22an,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.699226+00:00,0,1,,,1,3,2.00,1.05,27.55,0.00,0.00,4,17.00,19.55,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
5,t3cv1spd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.720389+00:00,0,1,,,2,3,6.00,1.05,38.50,0.00,0.00,2,30.00,34.50,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
6,0epaoca5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.749538+00:00,0,1,,,2,3,9.00,1.05,26.30,0.00,0.00,3,22.00,25.30,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
7,1zki37c6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.772848+00:00,0,1,,,2,3,0.00,1.15,29.55,0.00,0.00,4,17.00,19.55,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
8,67u964fi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.794006+00:00,0,1,,,2,3,10.00,1.25,25.30,0.00,0.00,1,22.00,25.30,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
9,7i26z53h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.816016+00:00,0,1,,,3,3,6.00,1.05,38.50,0.00,0.00,2,30.00,34.50,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
10,scek1yb0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.837580+00:00,0,1,,,3,3,1.00,1.15,34.30,0.00,0.00,1,22.00,25.30,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
11,0w0hf5q0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.858434+00:00,0,1,,,4,3,8.00,1.25,36.50,0.00,0.00,2,30.00,34.50,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
12,mzjbmxc3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.879518+00:00,0,1,,,3,3,2.00,1.05,33.30,0.00,0.00,3,22.00,25.30,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
13,cxs9ngxi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.899907+00:00,0,1,,,4,3,3.00,0.95,32.30,0.00,0.00,3,22.00,25.30,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
14,pcjuhc6z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.920859+00:00,0,1,,,4,3,4.00,0.95,31.30,0.00,0.00,1,22.00,25.30,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
15,uf1wb9sr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.941374+00:00,0,1,,,3,3,8.00,1.15,21.55,0.00,0.00,4,17.00,19.55,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
16,295zka6t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.962157+00:00,0,1,,,4,3,7.00,1.25,22.55,0.00,0.00,4,17.00,19.55,1.15,27,0,4,3,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
1,wjddc53u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.634812+00:00,0,1,,,1,3,8.00,0.45,11.25,0.00,0.00,1,37.00,9.25,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
2,tpnl3utb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.656444+00:00,0,1,,,1,3,2.00,0.35,12.50,0.00,0.00,2,18.00,4.50,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
3,84r5ikez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.678671+00:00,0,1,,,1,3,7.00,0.05,9.50,0.00,0.00,3,26.00,6.50,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
4,vohi22an,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.699226+00:00,0,1,,,1,3,6.00,0.15,8.25,0.00,0.00,4,17.00,4.25,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
5,t3cv1spd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.720389+00:00,0,1,,,2,3,7.00,0.05,7.50,0.00,0.00,2,18.00,4.50,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
6,0epaoca5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.749538+00:00,0,1,,,2,3,5.00,0.15,11.50,0.00,0.00,3,26.00,6.50,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
7,1zki37c6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.772848+00:00,0,1,,,2,3,1.00,0.35,13.25,0.00,0.00,4,17.00,4.25,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
8,67u964fi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.794006+00:00,0,1,,,2,3,10.00,0.05,9.25,0.00,0.00,1,37.00,9.25,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
9,7i26z53h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.816016+00:00,0,1,,,3,3,3.00,0.35,11.50,0.00,0.00,2,18.00,4.50,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
10,scek1yb0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.837580+00:00,0,1,,,3,3,9.00,0.15,10.25,0.00,0.00,1,37.00,9.25,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
11,0w0hf5q0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.858434+00:00,0,1,,,4,3,6.00,0.45,8.50,0.00,0.00,2,18.00,4.50,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
12,mzjbmxc3,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.879518+00:00,0,1,,,3,3,8.00,0.15,8.50,0.00,0.00,3,26.00,6.50,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
13,cxs9ngxi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.899907+00:00,0,1,,,4,3,6.00,0.45,10.50,0.00,0.00,3,26.00,6.50,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
14,pcjuhc6z,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.920859+00:00,0,1,,,4,3,10.00,0.45,9.25,0.00,0.00,1,37.00,9.25,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
15,uf1wb9sr,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.941374+00:00,0,1,,,3,3,7.00,0.45,7.25,0.00,0.00,4,17.00,4.25,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
16,295zka6t,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.962157+00:00,0,1,,,4,3,3.00,0.25,11.25,0.00,0.00,4,17.00,4.25,0.25,28,0,4,4,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
1,wjddc53u,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.634812+00:00,0,1,,,1,3,1.00,0.15,10.75,0.00,0.00,1,7.00,1.75,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
2,tpnl3utb,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.656444+00:00,0,1,,,1,3,1.00,0.05,11.00,0.00,0.00,2,8.00,2.00,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
3,84r5ikez,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.678671+00:00,0,1,,,1,3,1.00,0.25,15.75,0.00,0.00,3,27.00,6.75,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
4,vohi22an,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.699226+00:00,0,1,,,1,3,0.00,0.25,14.00,0.00,0.00,4,16.00,4.00,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
5,t3cv1spd,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.720389+00:00,0,1,,,2,3,4.00,0.15,8.00,0.00,0.00,2,8.00,2.00,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
6,0epaoca5,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.749538+00:00,0,1,,,2,3,10.00,0.45,6.75,0.00,0.00,3,27.00,6.75,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
7,1zki37c6,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.772848+00:00,0,1,,,2,3,8.00,0.25,6.00,0.00,0.00,4,16.00,4.00,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
8,67u964fi,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.794006+00:00,0,1,,,2,3,2.00,0.45,9.75,0.00,0.00,1,7.00,1.75,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
9,7i26z53h,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.816016+00:00,0,1,,,3,3,2.00,0.05,10.00,0.00,0.00,2,8.00,2.00,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
10,scek1yb0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.837580+00:00,0,1,,,3,3,4.00,0.25,7.75,0.00,0.00,1,7.00,1.75,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
11,0w0hf5q0,joe,1,203,203,payment_info,1,PaymentInfo,127.0.0.1,2017-01-18 21:50:13.858434+00:00,0,1,,,4,3,1.00,0.25,11.00,0.00,0.00,2,8.00,2.00,0.25,29,0,4,5,2,1,,3,2,public_goods,g8a8f7pt,,,,,,,,0
